# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000100000003   62000100000198   1000022001765   25.892654    57.127823    24.943922   0.019932542   396.9247      158.17604     203.13504     -15.621423    -16.27622     -16.56646    
  62000100000001   62000100000086   1000020002727   62.40681     57.00961     6.463314    0.019932542   200.44437     211.13402     264.84735     -17.00644     -17.822199    -18.208832   
  62000300000000   62000300000000   3000042007636   43.69712     15.445238    12.764641   0.019932542   -157.3117     663.69965     593.4137      -14.476408    -15.187558    -15.505932   
  62000300000000   62000300000000   3000042008073   42.96022     15.603627    13.004708   0.019932542   72.35108      613.4192      -180.35948    -14.785605    -15.464405    -15.763413   
  62000300000000   62000300000000   3000042009108   43.893906    15.046583    13.293031   0.019932542   38.852634     299.4681      643.4183      -14.891047    -15.609825    -15.93534    
  62000300000000   62000300000000   3000042009565   44.14922     15.066041    13.62417    0.019932542   -273.8878     -32.412025    713.9343      -15.24708     -15.769799    -16.001396   
  62000300000000   62000300000000   3000042011287   44.043297    14.689957    13.664528   0.019932542   -973.8497     892.66907     -224.4175     -20.473448    -21.28834     -21.65797    
  62000000000001   62000000000030   1001252         31.288063    24.553934    2.9263604   0.019932542   500.1644      597.86237     62.268845     -13.891322    -14.562065    -14.861238   
  62000000000001   62000000000030   1003181         31.198843    25.060402    2.7006037   0.019932542   297.19003     218.1835      -140.55052    -16.257727    -16.781982    -17.031221   
  62000300000009   62000300000362   2001810005757   37.13125     29.653847    12.428335   0.019932542   202.40411     -545.87604    247.26688     -16.309103    -16.976868    -17.27761    
  62000000000001   62000000000030   1001742         31.188425    24.72137     3.2652247   0.019932542   534.19275     493.92383     328.96362     -16.0499      -16.82411     -17.1756     
  62000000000001   62000000000030   1002736         30.97318     24.322678    3.4772186   0.019932542   30.907665     747.42126     -39.83797     -15.318528    -16.000042    -16.299147   
  62000000000010   62000000000211   8002842         25.52412     22.581125    24.668081   0.019932542   959.43677     164.75937     105.41661     -17.847055    -18.6825      -19.080465   
  62000100000004   62000100000212   1000019022172   28.945374    57.68743     26.277773   0.019932542   503.22916     -234.97047    403.29333     -15.448583    -16.143805    -16.454952   
  62000100000004   62000100000212   1000019022655   29.160149    57.836796    26.953867   0.019932542   262.03525     -259.53647    315.82956     -14.963291    -15.488023    -15.719372   
  62000100000001   62000100000086   1000020002367   62.161453    56.974136    6.2642155   0.019932542   -325.12723    -81.54256     -348.1396     -14.154654    -14.85644     -15.172108   
  62000100000001   62000100000086   1000020002869   61.989758    56.98153     6.4821825   0.019932542   37.99196      -506.24283    -487.62415    -14.254544    -14.934706    -15.239042   
  62000100000001   62000100000086   1000020003333   61.815662    57.292152    6.4318495   0.019932542   259.90662     271.125       -93.78463     -16.51686     -17.257189    -17.59246    
  62000300000000   62000300000000   3000042007743   44.055614    15.478735    12.673556   0.019932542   14.795135     180.94852     444.63477     -16.082748    -16.806486    -17.134212   
  62000300000000   62000300000000   3000042008164   44.910854    13.595438    14.402723   0.019932542   -172.47789    -44.017925    11.346887     -15.199731    -15.887969    -16.194822   
  62000300000000   62000300000000   3000042009238   44.24982     14.596418    13.94283    0.019932542   -901.918      471.43457     -433.10983    -16.611012    -17.351824    -17.687675   
  62000300000000   62000300000000   3000042009656   43.75611     14.634831    13.361964   0.019932542   -464.44528    -299.34717    420.67587     -14.159018    -14.778065    -15.047219   
  62000300000000   62000300000000   3000042010042   44.65493     13.533093    14.5935955  0.019932542   -389.47144    80.531906     688.5318      -17.347975    -18.036592    -18.340366   
  62000300000000   62000300000000   3000042010391   44.32111     13.561776    13.402581   0.019932542   -261.54477    -495.83026    343.40817     -14.788921    -15.46245     -15.7587     
  62000300000000   62000300000000   3000042010711   44.761875    14.116687    14.361322   0.019932542   -318.72623    668.04376     -603.5525     99.0          99.0          99.0         
  62000300000000   62000300000000   3000042011026   43.73975     14.755753    14.22573    0.019932542   -634.2177     275.757       1152.6389     -18.244917    -18.556381    -18.70477    
  62000300000000   62000300000000   3000042011563   43.96783     14.545738    13.368295   0.019932542   935.6139      -311.59818    252.9294      99.0          99.0          99.0         
  62000100000001   62000100000114   1000020016371   61.56035     57.287994    4.978829    0.019932542   48.981934     633.92914     383.00153     -18.340895    -18.73096     -18.933752   
  62000000000001   62000000000030   1000926         31.119392    24.42716     3.1669595   0.019932542   -181.86362    247.66202     80.10702      -13.910387    -14.57771     -14.874957   
  62000000000001   62000000000030   1001349         31.181547    24.616922    2.9693706   0.019932542   502.18335     131.45598     1.5069965     -14.174336    -15.022026    -15.438479   
  62000000000001   62000000000030   1001897         31.31347     24.510328    3.3599226   0.019932542   -222.13208    123.681755    222.85968     -17.482546    -18.211315    -18.537384   
  62000000000001   62000000000030   1002428         30.835989    24.698263    3.028628    0.019932542   262.7702      256.2787      308.6348      -17.387579    -18.14056     -18.48079    
  62000000000001   62000000000030   1002841         31.326723    24.55782     3.2081695   0.019932542   411.3917      791.54193     -152.8566     -13.656624    -14.203455    -14.438568   
  62000200000001   62000200000141   2000021007111   55.09248     38.125637    16.551538   0.019932542   814.4514      851.9205      110.83721     -17.016062    -17.60363     -17.907722   
  62000300000007   62000300000297   3000048003579   43.84573     14.476554    23.4929     0.019932542   185.48349     145.28703     -151.8607     -16.223501    -16.98403     -17.33142    
  62000200000007   62000200000277   2000000000001   61.302208    36.088154    20.13883    0.019932542   -124.13459    -98.488846    -79.8862      -21.568975    -22.390394    -22.760431   
  62000000000007   62000000000177   707001790       31.724936    20.241306    23.969503   0.019932542   -21.17907     39.830246     -534.92444    -15.337645    -16.136293    -16.505638   
  62000700000001   62000700000057   7000056006570   7.167469     7.7841487    34.060028   0.019932542   -519.09717    28.213665     -153.66637    -18.724983    -19.56016     -19.93774    
  62000300000000   62000300000000   3000042009347   43.863373    14.340959    13.599197   0.019932542   324.29913     512.99274     503.7713      -15.648098    -16.439392    -16.805128   
  62000300000000   62000300000000   3000042009789   44.783493    16.295033    13.298985   0.019932542   -245.04655    715.9902      232.45435     -14.001688    -14.576267    -14.822157   
  62000300000000   62000300000000   3000042010157   43.9648      14.237559    14.560476   0.019932542   61.989162     -123.805016   650.8638      -15.842645    -16.392725    -16.639542   
  62000300000000   62000300000000   3000042010490   44.276436    13.805324    13.403655   0.019932542   -96.19498     -516.8865     310.35278     -15.593269    -15.944931    -16.109018   
  62000300000000   62000300000000   3000042011148   44.93233     13.683923    13.607649   0.019932542   201.4135      -390.4455     433.37677     -16.673903    -17.418566    -17.753443   
  62000300000000   62000300000003   3000042012954   45.08609     13.676554    14.235844   0.019932542   361.2705      94.995735     125.416046    -20.029358    -20.777222    -21.110403   
  62000300000000   62000300000034   3000042016603   44.69779     13.832758    14.230828   0.019932542   54.47544      -182.72893    925.39545     -13.652555    -14.075034    -14.26083    
  62000200000007   62000200000277   2000000000997   61.198593    36.131035    20.1965     0.019932542   -202.86552    -472.4151     66.86667      -16.13443     -17.032045    -17.471909   
  62000300000007   62000300000297   3000048003719   43.525623    14.217633    23.75441    0.019932542   -257.53668    514.0758      -547.7319     -15.782539    -16.253458    -16.467161   
  62000200000007   62000200000277   2000000001441   61.151577    36.061752    20.166441   0.019932542   -302.37695    -131.29765    27.388948     -18.439661    -19.27118     -19.654947   
  62000200000007   62000200000277   2000000001921   60.93787     35.860394    20.024143   0.019932542   168.64262     106.620415    110.39961     -14.634549    -15.307948    -15.607484   
  62000000000007   62000000000161   707001982       31.792755    19.752373    23.283587   0.019932542   243.4466      86.50078      -268.153      -14.227161    -14.918553    -15.229766   
  62000000000000   62000000000012   7180            6.4833136    13.210828    25.022846   0.019932542   5.6227965     645.9999      -267.0533     -17.89284     -18.65181     -18.993233   
  62000000000001   62000000000030   1001040         31.249393    24.738293    3.2200563   0.019932542   11.372484     -105.22534    184.93301     -16.200338    -17.0225      -17.406744   
  62000000000001   62000000000030   1001557         31.090391    24.578644    3.0815198   0.019932542   584.06964     -334.60202    164.54367     -15.45698     -16.196209    -16.530737   
  62000300000002   62000300000171   3000044011148   45.32763     23.841688    15.764375   0.019932542   131.02248     -52.800285    174.9238      -15.924274    -16.681715    -17.027147   
  62000000000001   62000000000030   1002052         31.278486    24.377186    3.3359113   0.019932542   295.30118     460.71262     143.06877     -18.23511     -19.158777    -19.613132   
